1790187721.576358000	533515	8741109760
1790187722.092621000	553581	9069871104
1790187722.612946000	553621	9070526464
1790187723.148280000	546108	8947433472
1790187723.678048000	549815	9008168960
1790187724.458229000	543000	8896512000
1790187725.020290000	539247	8835022848
1790187725.549979000	541623	8873951232
1790187726.222026000	541923	8878866432
1790187726.903720000	541794	8876752896
1790187727.581616000	545704	8940814336
1790187728.319366000	542023	8880504832
1790187729.054153000	540233	8851177472
1790187729.789974000	540326	8852701184
1790187730.516145000	537212	8801681408
1790187731.176118000	537925	8813363200
1790187731.847661000	534281	8753659904
1790187732.387165000	534287	8753758208
1790187732.905393000	533650	8743321600
1790187733.424181000	533536	8741453824
1790187733.946546000	533518	8741158912
1790187734.462507000	533403	8739274752
1790187734.981478000	533591	8742354944
1790187735.494308000	243371	3987390464
1790187736.012711000	243470	3989012480
1790187736.543206000	244858	4011753472
1790187737.076864000	249394	4086071296
1790187737.616021000	255462	4185489408
1790187738.168797000	251236	4116250624
1790187738.697874000	243880	3995729920
1790187739.208917000	247605	4056760320
1790187739.848190000	442468	7249395712
1790187740.429269000	438620	7186350080
1790187741.022360000	438751	7188496384
1790187741.581263000	442586	7251329024
1790187742.171023000	438711	7187841024
1790187742.717262000	438636	7186612224
1790187743.255112000	442466	7249362944
1790187743.827714000	441238	7229243392
1790187744.377179000	437435	7166935040
1790187744.928270000	437387	7166148608
1790187745.476939000	441204	7228686336
1790187746.058589000	441160	7227965440
1790187746.619074000	437234	7163641856
1790187747.164164000	441037	7225950208
1790187747.715963000	440916	7223967744
1790187748.267468000	438590	7185858560
1790187748.809821000	438316	7181369344
1790187749.329324000	438056	7177109504
1790187749.844668000	438874	7190511616
1790187750.365869000	436701	7154909184
1790187750.883415000	436622	7153614848
1790187751.404950000	437481	7167688704
1790187751.919597000	437411	7166541824
1790187752.438408000	433639	7104741376
1790187752.957691000	433586	7103873024
1790187753.478232000	433210	7097712640
